500.0,400.0,0,255,255,255
499.452189537,410.452846327,0,255,255,255
497.814760073,420.791169082,0,255,255,255
495.10565163,430.901699437,0,255,255,255
491.354545764,440.673664308,0,255,255,255
486.602540378,450.0,0,255,255,255
480.901699437,458.778525229,0,255,255,255
474.314482548,466.913060636,0,255,255,255
466.913060636,474.314482548,0,255,255,255
458.778525229,480.901699437,0,255,255,255
450.0,486.602540378,0,255,255,255
440.673664308,491.354545764,0,255,255,255
430.901699437,495.10565163,0,255,255,255
420.791169082,497.814760073,0,255,255,255
410.452846327,499.452189537,0,255,255,255
400.0,500.0,0,255,255,255
389.547153673,499.452189537,0,255,255,255
379.208830918,497.814760073,0,255,255,255
369.098300563,495.10565163,0,255,255,255
359.326335692,491.354545764,0,255,255,255
350.0,486.602540378,0,255,255,255
341.221474771,480.901699437,0,255,255,255
333.086939364,474.314482548,0,255,255,255
325.685517452,466.913060636,0,255,255,255
319.098300563,458.778525229,0,255,255,255
313.397459622,450.0,0,255,255,255
308.645454236,440.673664308,0,255,255,255
304.89434837,430.901699437,0,255,255,255
302.185239927,420.791169082,0,255,255,255
300.547810463,410.452846327,0,255,255,255
300.0,400.0,0,255,255,255
300.547810463,389.547153673,0,255,255,255
302.185239927,379.208830918,0,255,255,255
304.89434837,369.098300563,0,255,255,255
308.645454236,359.326335692,0,255,255,255
313.397459622,350.0,0,255,255,255
319.098300563,341.221474771,0,255,255,255
325.685517452,333.086939364,0,255,255,255
333.086939364,325.685517452,0,255,255,255
341.221474771,319.098300563,0,255,255,255
350.0,313.397459622,0,255,255,255
359.326335692,308.645454236,0,255,255,255
369.098300563,304.89434837,0,255,255,255
379.208830918,302.185239927,0,255,255,255
389.547153673,300.547810463,0,255,255,255
400.0,300.0,0,255,255,255
410.452846327,300.547810463,0,255,255,255
420.791169082,302.185239927,0,255,255,255
430.901699437,304.89434837,0,255,255,255
440.673664308,308.645454236,0,255,255,255
450.0,313.397459622,0,255,255,255
458.778525229,319.098300563,0,255,255,255
466.913060636,325.685517452,0,255,255,255
474.314482548,333.086939364,0,255,255,255
480.901699437,341.221474771,0,255,255,255
486.602540378,350.0,0,255,255,255
491.354545764,359.326335692,0,255,255,255
495.10565163,369.098300563,0,255,255,255
497.814760073,379.208830918,0,255,255,255
499.452189537,389.547153673,0,255,255,255
500.0,400.0,0.0,255,255,255
499.452189537,410.452846327,0.0,255,255,255
497.814760073,420.791169082,0.0,255,255,255
495.10565163,430.901699437,0.0,255,255,255
491.354545764,440.673664308,0.0,255,255,255
486.602540378,450.0,0.0,255,255,255
480.901699437,458.778525229,0.0,255,255,255
474.314482548,466.913060636,0.0,255,255,255
466.913060636,474.314482548,0.0,255,255,255
458.778525229,480.901699437,0.0,255,255,255
450.0,486.602540378,0.0,255,255,255
440.673664308,491.354545764,0.0,255,255,255
430.901699437,495.10565163,0.0,255,255,255
420.791169082,497.814760073,0.0,255,255,255
410.452846327,499.452189537,0.0,255,255,255
400.0,500.0,0.0,255,255,255
389.547153673,499.452189537,0.0,255,255,255
379.208830918,497.814760073,0.0,255,255,255
369.098300563,495.10565163,0.0,255,255,255
359.326335692,491.354545764,0.0,255,255,255
350.0,486.602540378,0.0,255,255,255
341.221474771,480.901699437,0.0,255,255,255
333.086939364,474.314482548,0.0,255,255,255
325.685517452,466.913060636,0.0,255,255,255
319.098300563,458.778525229,0.0,255,255,255
313.397459622,450.0,0.0,255,255,255
308.645454236,440.673664308,0.0,255,255,255
304.89434837,430.901699437,0.0,255,255,255
302.185239927,420.791169082,0.0,255,255,255
300.547810463,410.452846327,0.0,255,255,255
300.0,400.0,0.0,255,255,255
300.547810463,389.547153673,0.0,255,255,255
302.185239927,379.208830918,0.0,255,255,255
304.89434837,369.098300563,0.0,255,255,255
308.645454236,359.326335692,0.0,255,255,255
313.397459622,350.0,0.0,255,255,255
319.098300563,341.221474771,0.0,255,255,255
325.685517452,333.086939364,0.0,255,255,255
333.086939364,325.685517452,0.0,255,255,255
341.221474771,319.098300563,0.0,255,255,255
350.0,313.397459622,0.0,255,255,255
359.326335692,308.645454236,0.0,255,255,255
369.098300563,304.89434837,0.0,255,255,255
379.208830918,302.185239927,0.0,255,255,255
389.547153673,300.547810463,0.0,255,255,255
400.0,300.0,0.0,255,255,255
410.452846327,300.547810463,0.0,255,255,255
420.791169082,302.185239927,0.0,255,255,255
430.901699437,304.89434837,0.0,255,255,255
440.673664308,308.645454236,0.0,255,255,255
450.0,313.397459622,0.0,255,255,255
458.778525229,319.098300563,0.0,255,255,255
466.913060636,325.685517452,0.0,255,255,255
474.314482548,333.086939364,0.0,255,255,255
480.901699437,341.221474771,0.0,255,255,255
486.602540378,350.0,0.0,255,255,255
491.354545764,359.326335692,0.0,255,255,255
495.10565163,369.098300563,0.0,255,255,255
497.814760073,379.208830918,0.0,255,255,255
499.452189537,389.547153673,0.0,255,255,255
500.0,400.0,2.0,255,255,255
499.452189537,410.452846327,2.0,255,255,255
497.814760073,420.791169082,2.0,255,255,255
495.10565163,430.901699437,2.0,255,255,255
491.354545764,440.673664308,2.0,255,255,255
486.602540378,450.0,2.0,255,255,255
480.901699437,458.778525229,2.0,255,255,255
474.314482548,466.913060636,2.0,255,255,255
