200.0,100.0,0,255,255,255
199.984769516,101.745240644,0,255,255,255
199.939082702,103.48994967,0,255,255,255
199.862953475,105.233595624,0,255,255,255
199.756405026,106.975647374,0,255,255,255
199.619469809,108.715574275,0,255,255,255
199.452189537,110.452846327,0,255,255,255
199.254615164,112.186934341,0,255,255,255
199.026806874,113.917310096,0,255,255,255
198.76883406,115.643446504,0,255,255,255
198.480775301,117.364817767,0,255,255,255
198.162718345,119.080899538,0,255,255,255
197.814760073,120.791169082,0,255,255,255
197.437006479,122.495105434,0,255,255,255
197.029572628,124.19218956,0,255,255,255
196.592582629,125.88190451,0,255,255,255
196.126169594,127.563735582,0,255,255,255
195.630475596,129.237170472,0,255,255,255
195.10565163,130.901699437,0,255,255,255
194.55185756,132.556815446,0,255,255,255
193.969262079,134.202014333,0,255,255,255
193.35804265,135.836794955,0,255,255,255
192.718385457,137.460659342,0,255,255,255
192.050485345,139.073112849,0,255,255,255
191.354545764,140.673664308,0,255,255,255
190.630778704,142.261826174,0,255,255,255
189.87940463,143.837114679,0,255,255,255
189.100652419,145.399049974,0,255,255,255
188.294759286,146.947156279,0,255,255,255
187.461970714,148.480962025,0,255,255,255
186.602540378,150.0,0,255,255,255
185.71673007,151.503807491,0,255,255,255
184.804809616,152.991926423,0,255,255,255
183.867056795,154.463903502,0,255,255,255
182.903757256,155.919290347,0,255,255,255
181.915204429,157.357643635,0,255,255,255
180.901699437,158.778525229,0,255,255,255
179.863551005,160.181502315,0,255,255,255
178.801075361,161.566147533,0,255,255,255
177.714596146,162.932039105,0,255,255,255
176.604444312,164.278760969,0,255,255,255
175.470958022,165.605902899,0,255,255,255
174.314482548,166.913060636,0,255,255,255
173.135370162,168.199836006,0,255,255,255
171.933980034,169.465837046,0,255,255,255
170.710678119,170.710678119,0,255,255,255
169.465837046,171.933980034,0,255,255,255
168.199836006,173.135370162,0,255,255,255
166.913060636,174.314482548,0,255,255,255
165.605902899,175.470958022,0,255,255,255
164.278760969,176.604444312,0,255,255,255
162.932039105,177.714596146,0,255,255,255
161.566147533,178.801075361,0,255,255,255
160.181502315,179.863551005,0,255,255,255
